payload,repeat,job_id,status,raw_energies,raw_solutions,runtime_seconds,failure_reason,request_json,response_json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,4,6a580d1b08442f441bbb17eb,COMPLETED,[-495738.09375],"[[283.9810181, 235.5841217, 49.7816505, 181.3405304, 1.6e-06, 5.3e-06, 5.78e-05, 0, 1.7886531, 0, 0, 161.3907013, 150.8692322, 88.1053391, 264.5338745, 1e-07, 1.8e-06, 7.05e-05, 0, 2.3151469, 0, 0, 131.9087067, 199.2504883, 202.1556854, 263.2647705, 2.6e-06, 1.64e-05, 5.47e-05, 0, 2.4974945, 0, 0, 174.8934326, 276.3199768, 217.828064, 353.7217407, 6e-07, 4.7e-06, 0.0001986, 0, 1.2612463, 0, 0, 198.1824036, 189.0990906, 80.3588257, 424.8662415, 6e-07, 1.34e-05, 0.0002184, 0, 2.4775343, 0, 0, 149.925354, 202.149765, 132.4660187, 443.6347351, 4e-07, 7.4e-06, 7.74e-05, 0, 2.558388, 0, 0, 178.8143616, 298.8628235, 156.7297363, 154.5175018, 0, 0, 0, 0, 2.6316581, 0, 0, 105.732872, 272.3287659, 190.5667267, 243.0262756, 0, 0, 0, 0, 1.8285471, 0, 0, 147.9020844, 256.2790527, 138.2655487, 332.4665833, 0, 0, 0, 0, 1.7750785, 0, 0, 77.5103989, 160.5709229, 102.4418945, 354.0501404, 0, 0, 0, 0, 2.4700046, 0, 0, 59.6302299, 191.1547852, 147.6512909, 377.9013367, 0, 0, 0, 0, 1.9896437, 0, 0, 145.5634918, 244.870224, 115.865509, 466.7284851, 0, 0, 0, 0, 1.3631501, 0, 0]]",388.6238302909769,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_004/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_004/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,5,6a580d3a08442f441bbb17ef,COMPLETED,[-467569.46875],"[[274.8519287, 341.6277466, 159.31604, 185.5520935, 0, 1.2e-06, 2.09e-05, 0, 1.1516342, 0, 0, 125.8283081, 118.9892654, 104.6481094, 222.3944702, 6e-07, 8.5e-06, 9.29e-05, 0, 1.196587, 0, 0, 181.8913422, 304.7702332, 225.6680145, 285.668396, 1e-07, 1.8e-06, 5.32e-05, 0, 1.043311, 0, 0, 150.1928406, 163.0991669, 140.1135712, 312.9071655, 4e-07, 5.4e-06, 0.0001607, 0, 2.1650896, 0, 0, 151.3789062, 362.1347961, 317.4811096, 332.8146667, 6e-07, 3.2e-06, 1.55e-05, 0, 1.3226178, 0, 0, 170.0526123, 282.1038513, 199.1293182, 387.1363525, 2e-07, 5.3e-06, 4.42e-05, 0, 1.9877986, 0, 0, 179.64711, 267.1071472, 107.3332214, 159.6878357, 0, 0, 0, 0, 1.8131102, 0, 0, 55.6949844, 224.4026337, 171.0224915, 184.486084, 1e-07, 0, 0, 0, 1.998562, 0, 0, 63.7394104, 194.5815125, 171.7580414, 183.3913269, 1.9e-06, 0, 0, 0, 1.0779847, 0, 0, 103.1851578, 346.8083191, 263.2046509, 249.1074829, 0, 0, 0, 0, 2.909559, 0, 0, 116.2547455, 204.9512482, 110.4902725, 326.9517517, 0, 0, 0, 0, 1.9534594, 0, 0, 89.6279831, 203.8134766, 135.1648407, 367.5062561, 0, 0, 0, 0, 1.7117044, 0, 0]]",419.35963358404115,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_005/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_005/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,6,6a580dd508442f441bbb17f5,COMPLETED,[-449790.625],"[[231.2168884, 256.160553, 121.7834549, 179.7857208, 1e-07, 4.2e-06, 0.0001545, 0, 1.8847977, 0, 0, 117.4742432, 217.2203369, 177.8019714, 180.1918793, 4e-07, 4.3e-06, 0.0002518, 0, 2.4266863, 0, 0, 103.7039642, 214.6344299, 228.5475464, 178.4775085, 2.2e-06, 1.81e-05, 0.0007626, 0, 1.5295404, 0, 0, 138.5921936, 203.384079, 192.8237305, 206.7102051, 5.9e-06, 5.1e-05, 0.0003018, 0, 1.770318, 0, 0, 131.8437347, 295.6402283, 282.2040405, 208.7846832, 4e-07, 7.9e-06, 0.0002965, 0, 2.6850111, 0, 0, 186.357605, 270.6853943, 190.3834381, 276.6396179, 5e-07, 2e-06, 6.05e-05, 0, 2.5504236, 0, 0, 151.1177063, 308.6672974, 174.2210999, 163.7159271, 0, 0, 0, 0, 1.9433683, 0, 0, 106.4670868, 387.35672, 297.7851868, 212.7675934, 0, 0, 0, 0, 2.5115061, 0, 0, 108.7352448, 176.1819763, 103.2963104, 300.5094604, 0, 0, 0, 0, 1.5466336, 0, 0, 66.4705582, 231.552887, 183.0120087, 301.011322, 0, 0, 0, 0, 1.8292904, 0, 0, 150.2539825, 168.5747375, 53.8118515, 378.6334534, 0, 0, 0, 0, 1.990737, 0, 0, 106.5562592, 342.8889465, 245.9686737, 464.134491, 0, 0, 0, 0, 2.5908508, 0, 0]]",388.71056933305226,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_006/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_006/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,7,6a580e5108442f441bbb17fb,COMPLETED,[-469790.65625],"[[94.2439041, 133.0130615, 121.2732925, 0, 2.8e-06, 4.8e-05, 8.89e-05, 0, 2.0855808, 0, 0, 320.5986633, 324.1104736, 118.7479324, 194.2596436, 1.07e-05, 7.2e-06, 0.0003943, 0, 2.8753803, 0, 0, 42.7086449, 146.6592255, 188.4272308, 116.4861221, 3e-06, 2.03e-05, 0.0002475, 0, 2.7035837, 0, 0, 190.6281586, 291.8432617, 221.205246, 181.3188782, 1.4e-06, 2.86e-05, 0.0004407, 0, 1.8075697, 0, 0, 167.7619629, 207.5203552, 139.654541, 241.8266602, 2.24e-05, 2.29e-05, 0.0004894, 0, 2.4450638, 0, 0, 145.312561, 199.3910828, 145.2733307, 253.2947388, 4.9e-06, 7.4e-06, 0.0001658, 0, 2.1319933, 0, 0, 255.8948669, 351.4039612, 129.8088989, 259.4923096, 0, 0, 0, 0, 1.6322706, 0, 0, 93.7284241, 273.5787964, 195.2730103, 319.6046448, 0, 0, 0, 0, 2.3495996, 0, 0, 89.8271332, 247.6799316, 185.4906006, 343.3121033, 0, 0, 0, 0, 2.2928605, 0, 0, 96.1853485, 299.1130676, 237.0520477, 402.0430908, 0, 0, 0, 0, 3.1062989, 0, 0, 85.493187, 262.065918, 208.4642487, 460.9289856, 0, 0, 0, 0, 1.8057998, 0, 0, 118.1929016, 211.9995422, 120.7367172, 539.8388062, 0, 0, 0, 0, 1.9946392, 0, 0]]",372.10312245809473,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_007/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_007/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,8,6a580eae08442f441bbb1800,COMPLETED,[-485850.90625],"[[173.5145111, 245.6581421, 153.9963684, 97.5491257, 3e-07, 6.7e-06, 0.0001117, 0, 2.2160397, 0, 0, 185.3315582, 260.3883972, 163.650589, 180.8853302, 3e-07, 5.7e-06, 0.0001147, 0, 2.3094962, 0, 0, 118.7163849, 218.4309387, 220.7034454, 179.4897156, 6e-06, 2.17e-05, 0.0001893, 0, 1.7283633, 0, 0, 116.1130142, 206.6855927, 195.8844604, 155.4905853, 1.2e-06, 1.75e-05, 0.0002457, 0, 1.2207763, 0, 0, 259.3733215, 266.6559143, 96.9015503, 338.9107361, 8e-07, 1.68e-05, 0.0002434, 0, 1.8889806, 0, 0, 92.6672821, 104.9091415, 119.431282, 310.36203, 1.5e-06, 4.6e-06, 5.06e-05, 0, 2.36696, 0, 0, 294.1157532, 404.8587646, 138.95755, 301.4361877, 0, 0, 0, 0, 1.5971215, 0, 0, 45.5745468, 144.8189087, 124.1884918, 294.1552429, 0, 0, 0, 0, 1.7277051, 0, 0, 94.3848495, 264.0221863, 198.7914734, 365.098938, 0, 0, 0, 0, 1.2482148, 0, 0, 99.1057434, 243.4240265, 163.5874939, 426.6923218, 0, 0, 0, 0, 1.6239343, 0, 0, 50.0751305, 217.203476, 201.8427124, 399.0671387, 0, 0, 0, 0, 1.3171389, 0, 0, 123.9307251, 263.9069214, 142.276947, 516.5016479, 0, 0, 0, 0, 1.0382318, 0, 0]]",355.32595220790245,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_008/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_008/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,9,6a580eed08442f441bbb1804,COMPLETED,[-478298.0625],"[[163.4863434, 287.1583862, 222.2290649, 91.354866, 4.5e-06, 3.12e-05, 0.0006024, 0, 1.8047912, 0, 0, 201.6037292, 243.9889374, 138.5503235, 187.57547, 3e-06, 1.63e-05, 0.0003674, 0, 1.5723983, 0, 0, 92.9329071, 123.1820984, 134.6638336, 172.6899719, 0.0001017, 7.59e-05, 0.0001465, 0, 2.5164878, 0, 0, 245.4479065, 316.9089966, 182.9942932, 311.4415588, 1.3e-06, 3.48e-05, 0.0009688, 0, 1.6354148, 0, 0, 141.4866486, 246.9287872, 222.311203, 315.4828796, 4e-07, 9.9e-06, 0.000178, 0, 1.7694267, 0, 0, 146.9315796, 194.4487915, 146.1045837, 351.2597961, 8e-07, 5.3e-06, 0.0001857, 0, 1.5216043, 0, 0, 160.3283539, 195.4463806, 62.2879944, 155.9800415, 0, 0, 0, 0, 2.4444523, 0, 0, 169.1336517, 362.6698608, 227.3294678, 279.3121033, 0, 0, 0, 0, 1.7077416, 0, 0, 81.1633835, 195.8599548, 139.1939697, 317.1556702, 1e-07, 0, 0, 0, 2.4444695, 0, 0, 92.6728745, 236.7974854, 184.675415, 348.130127, 0, 0, 0, 0, 2.501786, 0, 0, 62.8985901, 275.0381775, 247.0804138, 369.4926147, 0, 0, 0, 0, 3.240891, 0, 0, 79.5172043, 245.5779877, 191.1626892, 415.6091919, 0, 0, 0, 0, 1.1612195, 0, 0]]",368.79537229193375,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_009/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_009/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG.json,0,6a580c4608442f441bbb17d2,SKIPPED_COMPLETED,[],[],0.0,Existing completed QCi result not overwritten: results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_000/response.json,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_000/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_000/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG.json,1,6a580c4608442f441bbb17d7,COMPLETED,[-7564001.5],"[[269.3684387, 105.5350266, 48.9129028, 136.4615326, 150.7570038, 66.3063736, 0, 0, 0.5706556, 0, 0, 173.9577942, 101.9715729, 111.9636841, 140.508316, 209.8002319, 52.7824326, 0, 0, 0.9084052, 0, 0, 172.4473724, 66.7331619, 73.6642914, 134.7829895, 231.1151428, 55.7720909, 0, 0, 0.9059363, 0, 0, 206.2725983, 163.4022064, 111.1857758, 169.8830872, 233.4709778, 60.9984436, 0, 0, 0.4399518, 0, 0, 301.2520752, 85.3086014, 118.9181671, 122.0451889, 91.1247482, 63.4830856, 0, 0, 1.0334026, 0, 0, 189.0102234, 87.8115463, 141.8472443, 66.8501434, 221.7466125, 79.098587, 0, 0, 1.177851, 0, 0, 224.3415985, 76.4510422, 51.8824539, 151.7626648, 271.2404785, 69.3754654, 0, 0, 0.539478, 0, 0, 296.4900208, 44.178196, 48.0679131, 150.2980804, 179.5205841, 38.7482262, 0, 0, 0.9550553, 0, 0, 171.4751129, 161.1989288, 141.7314453, 149.2095337, 345.1035767, 41.2466316, 0, 0, 0.9374249, 0, 0, 352.5033875, 59.8811951, 89.9128036, 107.7467651, 148.4190063, 49.5954819, 0, 0, 1.8428838, 0, 0, 157.9438477, 115.9787827, 58.7830048, 156.7114716, 397.3022461, 27.9147434, 0, 0, 1.0714194, 0, 0, 298.4198914, 76.5087128, 131.0301361, 102.490036, 188.2581177, 40.8302002, 0, 0, 0.5158435, 0, 0]]",33.06045766687021,,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_001/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_001/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG.json,2,6a580cef08442f441bbb17df,COMPLETED,[-7563435],"[[189.8197021, 87.2718887, 55.2599411, 126.0932465, 190.953476, 58.395649, 0, 0, 1.0199286, 0, 0, 261.1878662, 97.4196777, 86.8960648, 128.5118256, 119.594841, 48.4615974, 0, 0, 1.0867622, 0, 0, 228.3531036, 110.9932938, 125.8119278, 108.8991699, 146.3087463, 66.243309, 0, 0, 0.7843297, 0, 0, 208.4539032, 76.05233, 77.0821609, 111.1049652, 179.810379, 52.7738304, 0, 0, 0.9937124, 0, 0, 102.6012039, 108.3452377, 82.4980164, 107.3102722, 308.9766235, 58.9488182, 0, 0, 0.7685916, 0, 0, 308.5218811, 142.8358307, 173.0922394, 73.8866272, 155.604126, 122.7298126, 0, 0, 0.6723449, 0, 0, 222.2801056, 75.9226608, 87.8603821, 115.425087, 223.8656464, 28.1073227, 0, 0, 1.6148684, 0, 0, 367.7015686, 174.3396301, 124.937088, 147.6507263, 185.9311981, 97.4810867, 0, 0, 1.0124547, 0, 0, 349.9000244, 102.6107178, 82.4649353, 167.2290039, 176.8444977, 49.7337341, 0, 0, 1.0421439, 0, 0, 168.2140503, 175.1441345, 163.630188, 164.3063202, 338.546814, 24.362772, 0, 0, 0.7707415, 0, 0, 286.5250244, 25.6221027, 65.0649948, 103.8068848, 184.0394592, 36.8559341, 0, 0, 1.3930764, 0, 0, 223.1280518, 86.6066589, 101.4984665, 80.8164215, 262.3259277, 30.2787418, 0, 0, 0.6787871, 0, 0]]",187.6126778749749,,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_002/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_002/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG.json,3,6a580d1a08442f441bbb17e2,COMPLETED,[-7567991.5],"[[233.1110077, 151.6795502, 128.2127533, 104.2298203, 146.7386169, 87.3019333, 0, 0, 0.7280426, 0, 0, 247.5891571, 125.4136887, 38.3523521, 199.4911041, 204.0648956, 40.1569481, 0, 0, 0.881246, 0, 0, 277.7142334, 58.6306267, 96.8558655, 156.45224, 93.2829742, 63.9431114, 0, 0, 0.7240102, 0, 0, 204.3328247, 88.4475174, 77.1641617, 149.4221344, 205.6453705, 73.6459427, 0, 0, 1.14439, 0, 0, 157.2442474, 122.968071, 124.9346848, 157.4643097, 263.41745, 69.1315308, 0, 0, 0.8858166, 0, 0, 205.5746155, 89.4623337, 65.2334671, 180.5468445, 244.5095215, 72.1371002, 0, 0, 0.6050202, 0, 0, 219.1334381, 64.0880203, 110.6543579, 81.0968475, 198.7453613, 64.5039673, 0, 0, 1.2520549, 0, 0, 376.4131775, 157.0634766, 23.4870758, 211.9241028, 253.8463593, 66.9483032, 0, 0, 0.946951, 0, 0, 201.3072357, 105.4779739, 149.557251, 170.0475006, 253.3775024, 31.3668442, 0, 0, 1.3173411, 0, 0, 237.2338867, 55.9301224, 92.5302124, 117.8169327, 239.2060852, 55.9220085, 0, 0, 0.562492, 0, 0, 77.7706375, 65.7958527, 121.1924286, 42.599411, 390.5289612, 21.4477806, 0, 0, 2.5323322, 0, 0, 213.5727386, 72.8957977, 55.8143806, 53.8306046, 307.3803406, 22.6994972, 0, 0, 0.7109805, 0, 0]]",234.77488000015728,,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_003/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_003/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG.json,4,6a580d1b08442f441bbb17e8,COMPLETED,[-7567877],"[[164.6069183, 195.1995544, 113.4104691, 176.8333282, 297.7945557, 73.2686462, 0, 0, 0.7385281, 0, 0, 194.85466, 133.6446381, 82.1124268, 214.9721375, 196.0617828, 49.4149132, 0, 0, 1.3744067, 0, 0, 105.9692459, 94.2582703, 120.3128052, 177.5354004, 239.3682861, 49.2120895, 0, 0, 0.8891308, 0, 0, 204.5721588, 49.7381401, 55.060463, 179.8899231, 176.405014, 34.9536324, 0, 0, 0.9975402, 0, 0, 250.502243, 100.1403198, 133.2253876, 128.9194489, 112.1147385, 36.8786697, 0, 0, 0.8683366, 0, 0, 161.4333191, 55.9447975, 97.8399658, 82.9370499, 216.4262848, 68.4675064, 0, 0, 0.9460529, 0, 0, 241.5296783, 58.1608849, 44.5072784, 142.8850403, 243.5213013, 73.283905, 0, 0, 0.9725133, 0, 0, 223.3829346, 116.9409943, 128.8916321, 112.2989349, 225.0779572, 31.1177349, 0, 0, 0.9201353, 0, 0, 294.1251526, 125.6328888, 102.5931625, 118.8612823, 197.8786774, 23.7495117, 0, 0, 0.9669307, 0, 0, 325.7373352, 49.7674446, 92.736824, 58.6619072, 137.1278839, 43.3090897, 0, 0, 1.0261531, 0, 0, 378.8389282, 139.1990967, 89.602623, 113.17202, 235.7833405, 57.3564148, 0, 0, 0.8128067, 0, 0, 312.9036865, 121.102829, 98.3323288, 118.8935089, 229.90802, 57.4732933, 0, 0, 0.8626026, 0, 0]]",342.2819344170857,,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_004/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_004/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG.json,5,6a580d4a08442f441bbb17f0,COMPLETED,[-7558553],"[[207.4814758, 127.5653763, 103.7580414, 123.7677307, 208.7411041, 69.7855377, 0, 0, 0.307187, 0, 0, 121.3370819, 94.3768387, 87.5393524, 135.6508026, 274.1385193, 56.4221573, 0, 0, 0.7475744, 0, 0, 215.4693604, 101.6017303, 42.7815361, 206.2110748, 271.0986023, 71.7099457, 0, 0, 0.4554236, 0, 0, 228.3492889, 28.683136, 72.9358978, 152.6382751, 127.7550812, 72.2680817, 0, 0, 0.6301809, 0, 0, 248.7498932, 133.6222992, 128.7076416, 129.9675293, 200.4273071, 107.5549088, 0, 0, 0.9916475, 0, 0, 108.2578964, 46.4338951, 90.2523956, 90.3061371, 244.5581055, 30.084528, 0, 0, 0.7713996, 0, 0, 397.2225952, 125.4731598, 96.6727905, 154.0431366, 73.0665131, 49.3823471, 0, 0, 1.1258508, 0, 0, 280.3681335, 84.0282288, 76.8024597, 156.6052399, 212.0998077, 32.4149055, 0, 0, 0.3783053, 0, 0, 294.7960815, 65.7618866, 90.548439, 123.008194, 169.9411011, 25.2437057, 0, 0, 0.9389482, 0, 0, 341.9334106, 159.0505676, 79.1249161, 168.8407898, 259.0160522, 46.9794693, 0, 0, 0.9908167, 0, 0, 327.5829163, 66.4539948, 112.1567764, 121.6528015, 165.4016418, 41.7939911, 0, 0, 0.8244897, 0, 0, 300.1256104, 61.6758652, 76.4167252, 109.6418762, 242.4011993, 42.1495934, 0, 0, 0.9734394, 0, 0]]",419.1974929589778,,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_005/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_005/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG.json,6,6a580de408442f441bbb17f6,COMPLETED,[-7569688.5],"[[200.0028687, 99.8249664, 49.9410706, 154.1187134, 241.4831848, 79.6845169, 0, 0, 0.4091209, 0, 0, 189.9406128, 72.5110397, 86.4924622, 143.399292, 163.719223, 43.7704659, 0, 0, 0.7130575, 0, 0, 169.1083221, 59.124836, 31.7854519, 176.5108795, 276.2340088, 66.4461517, 0, 0, 0.6012405, 0, 0, 133.2130432, 117.92836, 99.0895004, 176.3854065, 267.6455383, 54.8803635, 0, 0, 0.9002928, 0, 0, 135.6743164, 106.660408, 126.4113922, 141.6423187, 272.5828552, 78.5259552, 0, 0, 1.0009925, 0, 0, 170.4860687, 38.718792, 103.4155502, 66.1518021, 214.3095551, 82.4032135, 0, 0, 0.5670285, 0, 0, 250.7185516, 125.327713, 142.9447327, 89.2347488, 157.9442749, 21.5457096, 0, 0, 1.1805823, 0, 0, 259.8465576, 70.1197052, 41.9199371, 128.7723389, 291.212616, 74.6770325, 0, 0, 1.3485018, 0, 0, 417.1860352, 99.7652893, 63.4639244, 147.7344818, 150.8544617, 68.6698151, 0, 0, 0.7319111, 0, 0, 276.5142822, 118.2948761, 113.2236404, 154.7525787, 247.9988556, 48.667366, 0, 0, 0.5399514, 0, 0, 292.1235962, 42.4640808, 84.5681763, 83.095871, 176.9153595, 37.2010384, 0, 0, 1.0718211, 0, 0, 313.1538391, 141.0186615, 71.9831238, 152.7912598, 289.9668579, 53.6931458, 0, 0, 0.3478334, 0, 0]]",403.9274878751021,,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_006/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_006/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG.json,7,6a580e1308442f441bbb17f9,COMPLETED,[-7557557],"[[153.4372406, 105.5271454, 70.9500504, 122.526741, 231.3251495, 57.2215538, 0, 0, 1.0503141, 0, 0, 187.1224365, 97.3384857, 98.734024, 133.4647522, 215.1070099, 82.261528, 0, 0, 0.8474486, 0, 0, 285.0090027, 127.7600632, 57.8500328, 179.5724792, 182.8236847, 52.8014679, 0, 0, 0.8381297, 0, 0, 195.4543762, 92.1138382, 163.3289642, 109.9940109, 98.2982864, 23.6259747, 0, 0, 1.3656418, 0, 0, 259.8374634, 74.6657791, 66.9690475, 113.6501312, 181.2507935, 75.1243286, 0, 0, 1.3555878, 0, 0, 285.3995667, 134.0257721, 127.2701569, 131.0084534, 191.8370514, 98.8420486, 0, 0, 0.9488395, 0, 0, 183.063324, 101.4872208, 97.8911362, 127.866333, 294.875946, 61.3650017, 0, 0, 0.8381773, 0, 0, 290.2400818, 103.8965759, 78.5348358, 153.9936218, 234.2529602, 36.4278297, 0, 0, 0.9224955, 0, 0, 345.1010437, 87.7779007, 86.9942398, 144.1587524, 174.3135986, 34.7849998, 0, 0, 1.2365601, 0, 0, 331.9748535, 143.2479858, 123.462944, 148.3976135, 186.305069, 42.0533905, 0, 0, 0.8789771, 0, 0, 323.7634888, 38.9259949, 56.9558754, 112.6818542, 145.4071045, 25.5449162, 0, 0, 1.0255837, 0, 0, 222.9536896, 64.9089813, 125.4475403, 53.6447105, 280.8781433, 60.1809578, 0, 0, 1.4021939, 0, 0]]",403.1425586659461,,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_007/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG/repeat_007/response.json
