benchmark,consensus_replicate,consensus_run_id,critical_energy_not_served_kwh,critical_load_served_fraction,full_system_feasibility,headline_selection,heldout_count,heldout_data_available,heldout_probability_sum,heldout_rule,heldout_trace_id,max_fraction_customers_unserved_per_hour,method,projection_scope,total_energy_not_served_kwh,total_hours_critical_infrastructure_unserved
pglib_case14_ieee,baseline_repeat_001,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_001,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-3e89f5210b1f1f9d17e4,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_002,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_002,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-95587d368cae7f035293,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_003,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_003,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-72cf278ee766d2b544f1,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_004,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_004,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-bb580d727e19a6724984,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_005,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_005,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-a57b26882edd88f59cfa,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_006,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_006,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-5d9ab40bd6b9c4f3a6d6,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_007,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_007,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-7d4400f11e5ac330277e,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_008,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_008,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-30a151e6b58a467e9b7f,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_009,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_009,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-c9dee6901a7d2e21d86d,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_010,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_010,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-d0b2ff658c6bd630e7db,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_011,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_011,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-3172527a2f5f11542eb4,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_012,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_012,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-b5ab70cf71b4095b818b,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_013,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_013,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-762d1332b1b8d026ba31,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_014,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_014,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-98ea6c94497d8b2967ca,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_015,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_015,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-af18b9feaac75dfb63bb,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_016,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_016,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-994cfc7deb1ac28a67fe,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_017,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_017,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-074ce800212347e33497,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_018,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_018,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-2fe089e11b6812bf51e9,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_019,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_019,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-1c002921d6530ea82359,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_020,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_020,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-194ec3aa4dc73d2a1266,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_021,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_021,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-978a909ba8da910c1ae0,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_022,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_022,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-1543afe3b0d59ef8c199,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_023,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_023,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-0809bed3b5c07495f0d5,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_024,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_024,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-04779061d5cdc2df5b77,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_025,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_025,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-f3cd6ee77824027a8759,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_026,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_026,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-7f7ed67925c57286992b,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_027,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_027,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-08cbc067ec69b0ad6746,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_028,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_028,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-f27574feebcc59523d20,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_029,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_029,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-b0ec5d7fb63574120699,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_030,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_030,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-23d0d1cd329d1b89f2ff,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_031,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_031,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-142871bd3bbb43862846,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_032,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_032,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-ecb5e69f2ee6048a5e0c,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_033,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_033,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-774a2c542887a3fe2ef9,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_034,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_034,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-7ec050601b3cc2febe42,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_035,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_035,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-11d8e68ac00d0009d8f6,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_036,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_036,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-8613d7528b1d7e072847,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_037,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_037,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-844cbc8f62d674caf107,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_038,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_038,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-edd59cc1476f6c77a6be,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_039,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_039,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-65e04a83ec56b81c786f,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_040,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_040,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-3358aadc2874af67d29b,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_041,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_041,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-9f4cdb6801f1810be438,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_042,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_042,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-600dde7f78984fb05e6e,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_043,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_043,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-d30bcbe19c196c3b432f,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_044,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_044,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-23731eb8505779cf48f7,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_045,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_045,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-c4b88263936e8b700c7b,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_046,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_046,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-ff4abb11f7465dadfa6c,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_047,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_047,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-24918869882ac6eeee44,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_048,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_048,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-3bd48df3a4ed4375fb3e,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case14_ieee,baseline_repeat_049,consensus::pglib_case14_ieee::CMPO-local polynomial search::baseline_repeat_049,26200.0,0.889591234723978,True,False,5,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-4ae35488d2bd60054f33,0.10115830115830116,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",26200.0,20
pglib_case30_ieee,baseline_repeat_000,consensus::pglib_case30_ieee::CMPO-local polynomial search::baseline_repeat_000,34340.0,0.8687810470003822,True,False,10,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-310d21fbe658ec0d6c88,0.19160197600564574,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",34340.0,73
pglib_case30_ieee,baseline_repeat_001,consensus::pglib_case30_ieee::CMPO-local polynomial search::baseline_repeat_001,34340.0,0.8687810470003822,True,False,10,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-0ca55f375b0b1c44ec62,0.19160197600564574,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",34340.0,73
pglib_case30_ieee,baseline_repeat_002,consensus::pglib_case30_ieee::CMPO-local polynomial search::baseline_repeat_002,34340.0,0.8687810470003822,True,False,10,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-d51b00bf055564ca826e,0.19160197600564574,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",34340.0,73
pglib_case30_ieee,baseline_repeat_003,consensus::pglib_case30_ieee::CMPO-local polynomial search::baseline_repeat_003,34340.0,0.8687810470003822,True,False,10,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-7bda07d310d68120c11f,0.19160197600564574,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",34340.0,73
pglib_case30_ieee,baseline_repeat_004,consensus::pglib_case30_ieee::CMPO-local polynomial search::baseline_repeat_004,34340.0,0.8687810470003822,True,False,10,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-caf021b1b39b68693ba1,0.19160197600564574,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",34340.0,73
pglib_case30_ieee,baseline_repeat_005,consensus::pglib_case30_ieee::CMPO-local polynomial search::baseline_repeat_005,34340.0,0.8687810470003822,True,False,10,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-5b9c3c69d3a36c0f8841,0.19160197600564574,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",34340.0,73
pglib_case30_ieee,baseline_repeat_006,consensus::pglib_case30_ieee::CMPO-local polynomial search::baseline_repeat_006,34340.0,0.8687810470003822,True,False,10,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-e9145b4a14b2a0583500,0.19160197600564574,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",34340.0,73
pglib_case30_ieee,baseline_repeat_007,consensus::pglib_case30_ieee::CMPO-local polynomial search::baseline_repeat_007,34340.0,0.8687810470003822,True,False,10,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-54b28b909f0ca0990c34,0.19160197600564574,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",34340.0,73
pglib_case30_ieee,baseline_repeat_008,consensus::pglib_case30_ieee::CMPO-local polynomial search::baseline_repeat_008,34340.0,0.8687810470003822,True,False,10,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-56bbc3f97d34bfb37083,0.19160197600564574,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",34340.0,73
pglib_case30_ieee,baseline_repeat_009,consensus::pglib_case30_ieee::CMPO-local polynomial search::baseline_repeat_009,34340.0,0.8687810470003822,True,False,10,True,1.0,"deterministic unused public N-1 records, equal weighted, projected over the complete public topology using the normal recourse block and the reconstructed consensus upgrade plan",heldout-08a9171031c253059174,0.19160197600564574,CMPO-local polynomial search,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",34340.0,73
