anchor_node,asset_key,benchmark,bess_reserve_target,bess_soc_target,budget,budget_id,cost_source_url,deduplication_rule,installed_capacity_kw,installed_cost,installed_energy_kwh,installed_fraction,installed_power_kw,method,public_cost_documented,selection_projected,selection_value,source_patch_ids,source_payload_ids,source_row,source_sha256,system_trace_id,technology,unit_cost_per_kw,unit_cost_per_kwh
100,ieee123_opendss::100::bess,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,36.278305941818786,69898.1376242211,145.11322376727514,0.3023192161818232,36.278305941818786,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_04__100-98-99'],['ieee123_opendss__ieee123_opendss__patch_04__100-98-99.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,bess,1926.72,481.68
100,ieee123_opendss::100::dispatchable_generation,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,120.0,133248.0,0.0,1.0,120.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_04__100-98-99'],['ieee123_opendss__ieee123_opendss__patch_04__100-98-99.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,dispatchable_generation,1110.4,
113,ieee123_opendss::113::bess,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,24.18553729454586,46598.7584161474,96.74214917818344,0.3023192161818232,24.18553729454586,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_09__112-113-114'],['ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,bess,1926.72,481.68
113,ieee123_opendss::113::dispatchable_generation,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,80.0,88832.0,0.0,1.0,80.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_09__112-113-114'],['ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,dispatchable_generation,1110.4,
16,ieee123_opendss::16::bess,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,24.18553729454586,46598.7584161474,96.74214917818344,0.3023192161818232,24.18553729454586,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_11__15-16-34'],['ieee123_opendss__ieee123_opendss__patch_11__15-16-34.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,bess,1926.72,481.68
16,ieee123_opendss::16::dispatchable_generation,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,80.0,88832.0,0.0,1.0,80.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_11__15-16-34'],['ieee123_opendss__ieee123_opendss__patch_11__15-16-34.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,dispatchable_generation,1110.4,
28,ieee123_opendss::28::bess,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,36.278305941818786,69898.1376242211,145.11322376727514,0.3023192161818232,36.278305941818786,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_10__28-29-30'],['ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,bess,1926.72,481.68
28,ieee123_opendss::28::dispatchable_generation,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,120.0,133248.0,0.0,1.0,120.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_10__28-29-30'],['ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,dispatchable_generation,1110.4,
48,ieee123_opendss::48::bess,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,137.55524336272956,265030.4384918383,550.2209734509182,0.3023192161818232,137.55524336272956,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_02__47-48-49'],['ieee123_opendss__ieee123_opendss__patch_02__47-48-49.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,bess,1926.72,481.68
48,ieee123_opendss::48::dispatchable_generation,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,455.0,505232.00000000006,0.0,1.0,455.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_02__47-48-49'],['ieee123_opendss__ieee123_opendss__patch_02__47-48-49.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,dispatchable_generation,1110.4,
65,ieee123_opendss::65::bess,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,87.67257269272874,168920.4992585343,350.69029077091494,0.3023192161818232,87.67257269272874,QCi SC-CMPO,True,True,1.0,"['ieee123_opendss__patch_03__64-65-66', 'ieee123_opendss__patch_07__63-64-65']","['ieee123_opendss__ieee123_opendss__patch_03__64-65-66.json', 'ieee123_opendss__ieee123_opendss__patch_07__63-64-65.json']",ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,bess,1926.72,481.68
65,ieee123_opendss::65::dispatchable_generation,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,290.0,322016.0,0.0,1.0,290.0,QCi SC-CMPO,True,True,1.0,"['ieee123_opendss__patch_03__64-65-66', 'ieee123_opendss__patch_07__63-64-65']","['ieee123_opendss__ieee123_opendss__patch_03__64-65-66.json', 'ieee123_opendss__ieee123_opendss__patch_07__63-64-65.json']",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,dispatchable_generation,1110.4,
69,ieee123_opendss::69::bess,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,30.231921618182323,58248.448020184245,120.92768647272929,0.3023192161818232,30.231921618182323,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_08__69-70-71'],['ieee123_opendss__ieee123_opendss__patch_08__69-70-71.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,bess,1926.72,481.68
69,ieee123_opendss::69::dispatchable_generation,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,100.0,111040.00000000001,0.0,1.0,100.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_08__69-70-71'],['ieee123_opendss__ieee123_opendss__patch_08__69-70-71.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,dispatchable_generation,1110.4,
6,ieee123_opendss::6::bess,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,18.139152970909393,34949.06881211055,72.55661188363757,0.3023192161818232,18.139152970909393,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_06__3-5-6'],['ieee123_opendss__ieee123_opendss__patch_06__3-5-6.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,bess,1926.72,481.68
6,ieee123_opendss::6::dispatchable_generation,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,60.0,66624.0,0.0,1.0,60.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_06__3-5-6'],['ieee123_opendss__ieee123_opendss__patch_06__3-5-6.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,dispatchable_generation,1110.4,
73,ieee123_opendss::73::bess,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,36.278305941818786,69898.1376242211,145.11322376727514,0.3023192161818232,36.278305941818786,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_05__73-74-75'],['ieee123_opendss__ieee123_opendss__patch_05__73-74-75.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,bess,1926.72,481.68
73,ieee123_opendss::73::dispatchable_generation,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,120.0,133248.0,0.0,1.0,120.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_05__73-74-75'],['ieee123_opendss__ieee123_opendss__patch_05__73-74-75.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,dispatchable_generation,1110.4,
76,ieee123_opendss::76::bess,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,92.20736093545608,177657.76646156193,368.8294437418243,0.3023192161818232,92.20736093545608,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_01__76-77-86'],['ieee123_opendss__ieee123_opendss__patch_01__76-77-86.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,bess,1926.72,481.68
76,ieee123_opendss::76::dispatchable_generation,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,305.0,338672.0,0.0,1.0,305.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_01__76-77-86'],['ieee123_opendss__ieee123_opendss__patch_01__76-77-86.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,dispatchable_generation,1110.4,
87,ieee123_opendss::87::bess,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,30.231921618182323,58248.448020184245,120.92768647272929,0.3023192161818232,30.231921618182323,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_12__86-87-88'],['ieee123_opendss__ieee123_opendss__patch_12__86-87-88.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,bess,1926.72,481.68
87,ieee123_opendss::87::dispatchable_generation,ieee123_opendss,0.13978418333333334,0.16103314166666668,3097978.598769372,pv_catalog_midpoint,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,100.0,111040.00000000001,0.0,1.0,100.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_12__86-87-88'],['ieee123_opendss__ieee123_opendss__patch_12__86-87-88.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-cad125e772925367ab80,dispatchable_generation,1110.4,
100,ieee123_opendss::100::bess,ieee123_opendss,1.0,1.0,4532906.712497371,slsqp_selected_cost,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,85.11448701734403,163991.7844260571,340.45794806937613,0.7092873918112003,85.11448701734403,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_04__100-98-99'],['ieee123_opendss__ieee123_opendss__patch_04__100-98-99.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-c4edc8d13cffac26b301,bess,1926.72,481.68
100,ieee123_opendss::100::dispatchable_generation,ieee123_opendss,1.0,1.0,4532906.712497371,slsqp_selected_cost,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,120.0,133248.0,0.0,1.0,120.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_04__100-98-99'],['ieee123_opendss__ieee123_opendss__patch_04__100-98-99.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-c4edc8d13cffac26b301,dispatchable_generation,1110.4,
113,ieee123_opendss::113::bess,ieee123_opendss,1.0,1.0,4532906.712497371,slsqp_selected_cost,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,56.74299134489602,109327.85628403806,226.97196537958408,0.7092873918112003,56.74299134489602,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_09__112-113-114'],['ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-c4edc8d13cffac26b301,bess,1926.72,481.68
113,ieee123_opendss::113::dispatchable_generation,ieee123_opendss,1.0,1.0,4532906.712497371,slsqp_selected_cost,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,80.0,88832.0,0.0,1.0,80.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_09__112-113-114'],['ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-c4edc8d13cffac26b301,dispatchable_generation,1110.4,
16,ieee123_opendss::16::bess,ieee123_opendss,1.0,1.0,4532906.712497371,slsqp_selected_cost,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,56.74299134489602,109327.85628403806,226.97196537958408,0.7092873918112003,56.74299134489602,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_11__15-16-34'],['ieee123_opendss__ieee123_opendss__patch_11__15-16-34.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-c4edc8d13cffac26b301,bess,1926.72,481.68
16,ieee123_opendss::16::dispatchable_generation,ieee123_opendss,1.0,1.0,4532906.712497371,slsqp_selected_cost,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,80.0,88832.0,0.0,1.0,80.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_11__15-16-34'],['ieee123_opendss__ieee123_opendss__patch_11__15-16-34.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-c4edc8d13cffac26b301,dispatchable_generation,1110.4,
28,ieee123_opendss::28::bess,ieee123_opendss,1.0,1.0,4532906.712497371,slsqp_selected_cost,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,85.11448701734403,163991.7844260571,340.45794806937613,0.7092873918112003,85.11448701734403,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_10__28-29-30'],['ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-c4edc8d13cffac26b301,bess,1926.72,481.68
28,ieee123_opendss::28::dispatchable_generation,ieee123_opendss,1.0,1.0,4532906.712497371,slsqp_selected_cost,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,120.0,133248.0,0.0,1.0,120.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_10__28-29-30'],['ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-c4edc8d13cffac26b301,dispatchable_generation,1110.4,
48,ieee123_opendss::48::bess,ieee123_opendss,1.0,1.0,4532906.712497371,slsqp_selected_cost,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,322.7257632740961,621802.1826154664,1290.9030530963844,0.7092873918112003,322.7257632740961,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_02__47-48-49'],['ieee123_opendss__ieee123_opendss__patch_02__47-48-49.json'],ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-c4edc8d13cffac26b301,bess,1926.72,481.68
48,ieee123_opendss::48::dispatchable_generation,ieee123_opendss,1.0,1.0,4532906.712497371,slsqp_selected_cost,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,455.0,505232.00000000006,0.0,1.0,455.0,QCi SC-CMPO,True,True,1.0,['ieee123_opendss__patch_02__47-48-49'],['ieee123_opendss__ieee123_opendss__patch_02__47-48-49.json'],ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-c4edc8d13cffac26b301,dispatchable_generation,1110.4,
65,ieee123_opendss::65::bess,ieee123_opendss,1.0,1.0,4532906.712497371,slsqp_selected_cost,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,205.69334362524808,396313.479029638,822.7733745009923,0.7092873918112003,205.69334362524808,QCi SC-CMPO,True,True,1.0,"['ieee123_opendss__patch_03__64-65-66', 'ieee123_opendss__patch_07__63-64-65']","['ieee123_opendss__ieee123_opendss__patch_03__64-65-66.json', 'ieee123_opendss__ieee123_opendss__patch_07__63-64-65.json']",ATBe.csv row 78747: Utility-Scale Battery Storage; 4Hr Battery Storage; Moderate; OCC; 2022; value=1926.72,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-c4edc8d13cffac26b301,bess,1926.72,481.68
65,ieee123_opendss::65::dispatchable_generation,ieee123_opendss,1.0,1.0,4532906.712497371,slsqp_selected_cost,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,290.0,322016.0,0.0,1.0,290.0,QCi SC-CMPO,True,True,1.0,"['ieee123_opendss__patch_03__64-65-66', 'ieee123_opendss__patch_07__63-64-65']","['ieee123_opendss__ieee123_opendss__patch_03__64-65-66.json', 'ieee123_opendss__ieee123_opendss__patch_07__63-64-65.json']",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-c4edc8d13cffac26b301,dispatchable_generation,1110.4,
