actual_budget_valid,admission_status,budget,budget_id,coverage_repair_count,coverage_valid,critical_service_proxy,encoded_budget,encoded_budget_valid,encoded_upgrade_cost,estimated_recourse_score,global_sample_index,job_id,job_status,maximum_raw_one_hot_residual,minimum_pair_margin,native_qci_energy,one_hot_valid,payload_path,physical_asset_deduplication_valid,portfolio_signature,projection_rule,projection_solver,projection_solver_status,qci_effective_sum_constraint,qci_job_runtime_seconds,raw_coverage_valid,raw_one_hot_valid,raw_pairwise_actual_cost,raw_pairwise_budget_valid,raw_pairwise_encoded_cost,raw_pairwise_selected_asset_count,raw_sample_sum,rejection_reason,repeat_start,request_path,reserve_preparedness,response_path,retained,retained_rank,sample_index,selected_asset_count,selected_asset_keys,source,total_upgrade_cost,upgrade_utilization
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,18,6a5ab28f08442f441bbb20ab,COMPLETED,211.4132233,39.8274689,-11.6445694,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,998.9478674998973,False,False,0.0,True,0,0,9999.999184100001,,0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/response.json,False,,18,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,19,6a5ab28f08442f441bbb20ab,COMPLETED,208.1945648,39.2239151,-11.4255047,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,998.9478674998973,False,False,0.0,True,0,0,9999.9991352,,0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/response.json,False,,19,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,20,6a5ab28f08442f441bbb20ab,COMPLETED,194.1460114,41.8171883,-10.3551893,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,998.9478674998973,False,False,0.0,True,0,0,10000.000791,,0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/response.json,False,,20,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,21,6a5ab28f08442f441bbb20ab,COMPLETED,178.3849487,55.1954651,-10.2330685,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,998.9478674998973,False,False,0.0,True,0,0,10000.000079899999,,0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/response.json,False,,21,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,22,6a5ab28f08442f441bbb20ab,COMPLETED,225.5695343,56.6423836,-9.8322601,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,998.9478674998973,False,False,0.0,True,0,0,10000.0008101,,0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/response.json,False,,22,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,23,6a5ab28f08442f441bbb20ab,COMPLETED,207.3713379,44.6509438,-9.4682732,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,998.9478674998973,False,False,0.0,True,0,0,10000.0002441,,0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/response.json,False,,23,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,24,6a5ab28f08442f441bbb20ab,COMPLETED,192.4181213,55.262352,-9.2240524,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,998.9478674998973,False,False,0.0,True,0,0,10000.0001903,,0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/response.json,False,,24,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,25,6a5ab28f08442f441bbb20ab,COMPLETED,185.5597992,28.701458,-8.3611116,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,998.9478674998973,False,False,0.0,True,0,0,10000.0006878,,0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/response.json,False,,25,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,26,6a5ab28f08442f441bbb20ab,COMPLETED,184.1567078,30.8594208,-7.4890318,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,998.9478674998973,False,False,0.0,True,0,0,10000.0000126,,0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/response.json,False,,26,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,27,6a5ab28f08442f441bbb20ab,COMPLETED,169.3450775,42.5862694,-5.2976494,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,998.9478674998973,False,False,0.0,True,0,0,10000.0001848,,0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/response.json,False,,27,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,28,6a5ab28f08442f441bbb20ab,COMPLETED,208.4758148,44.8877983,-2.1862688,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,998.9478674998973,False,False,0.0,True,0,0,10000.0000177,,0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/response.json,False,,28,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,29,6a5ab28f08442f441bbb20ab,COMPLETED,182.7705841,42.4086533,-1.6565065,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,998.9478674998973,False,False,0.0,True,0,0,10000.0004899,,0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_000/response.json,False,,29,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,12,True,1.0,2032032,True,2032032,8.751261754467452,30,6a5ab29108442f441bbb20b1,COMPLETED,901.4774932,42.4429207,-69.5915833,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,3532.888517583022,False,False,81995.8922130286,True,81996,1,9999.999324800001,,30,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/response.json,False,,0,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,10,True,1.0,2032032,True,2032032,8.751261754467452,31,6a5ab29108442f441bbb20b1,COMPLETED,902.2531891,29.1827736,-58.23843,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,3532.888517583022,False,False,66624.0,True,66624,1,9999.9998636,,30,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/response.json,False,,1,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,10,True,1.0,2032032,True,2032032,8.751261754467452,32,6a5ab29108442f441bbb20b1,COMPLETED,1045.4813232000001,58.1602287,-57.4888229,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,3532.888517583022,False,False,66624.0,True,66624,1,10000.0005724,,30,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/response.json,False,,2,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,10,True,1.0,2032032,True,2032032,8.751261754467452,33,6a5ab29108442f441bbb20b1,COMPLETED,619.2397461,41.995739,-34.2237434,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,3532.888517583022,False,False,66624.0,True,66624,1,10000.0002176,,30,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/response.json,False,,3,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,34,6a5ab29108442f441bbb20b1,COMPLETED,206.1951752,27.6260052,-30.8945675,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,3532.888517583022,False,False,0.0,True,0,0,10000.000013,,30,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/response.json,False,,4,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,35,6a5ab29108442f441bbb20b1,COMPLETED,208.5787659,41.9157944,-29.3400459,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,3532.888517583022,False,False,0.0,True,0,0,10000.0005688,,30,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/response.json,False,,5,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,36,6a5ab29108442f441bbb20b1,COMPLETED,263.3926392,41.7461624,-22.0284367,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,3532.888517583022,False,False,0.0,True,0,0,10000.0005361,,30,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/response.json,False,,6,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,37,6a5ab29108442f441bbb20b1,COMPLETED,181.0535736,56.0163612,-21.9362011,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,3532.888517583022,False,False,0.0,True,0,0,10000.000574400001,,30,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/response.json,False,,7,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,38,6a5ab29108442f441bbb20b1,COMPLETED,199.1960449,40.039135,-20.9371681,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,3532.888517583022,False,False,0.0,True,0,0,10000.0003987,,30,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/response.json,False,,8,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
True,projected_feasible,2032032.0,minimum_feasible_islanding,11,True,1.0,2032032,True,2032032,8.751261754467452,39,6a5ab29108442f441bbb20b1,COMPLETED,211.8318939,42.5663071,-20.4610863,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/minimum_feasible_islanding.json,True,dc9a6950e48e0da4f02b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,3532.888517583022,False,False,0.0,True,0,0,10000.0003111,,30,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/minimum_feasible_islanding/repeat_030/response.json,False,,9,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2032032.0,1.0
