anchor_node,asset_key,benchmark,bess_reserve_target,bess_soc_target,cost_source_url,deduplication_rule,installed_capacity_kw,installed_cost,installed_energy_kwh,installed_fraction,installed_power_kw,method,public_cost_documented,selection_projected,selection_value,source_patch_ids,source_payload_ids,source_row,source_sha256,system_trace_id,technology,unit_cost_per_kw,unit_cost_per_kwh
474,arpae_go_network_01o_020::474::dispatchable_generation,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,100071.0,111118838.4,0.0,1.0,100071.0,SLSQP/IPOPT,True,True,1.0,"[""arpae_go_network_01o_020__patch_04__228-474""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-6bcd99082e02b92fc6ff,dispatchable_generation,1110.4,
474,arpae_go_network_01o_020::474::pv,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,100070.99999999993,136756848.82749963,0.0,0.9999999999999993,100070.99999999993,SLSQP/IPOPT,True,True,1.0,"[""arpae_go_network_01o_020__patch_04__228-474""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-6bcd99082e02b92fc6ff,pv,1366.5982035504765,
491,arpae_go_network_01o_020::491::dispatchable_generation,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,95476.0,106016550.4,0.0,1.0,95476.0,SLSQP/IPOPT,True,True,1.0,"[""arpae_go_network_01o_020__patch_07__263-491""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-6bcd99082e02b92fc6ff,dispatchable_generation,1110.4,
491,arpae_go_network_01o_020::491::pv,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,95475.99999999994,130477330.0821852,0.0,0.9999999999999993,95475.99999999994,SLSQP/IPOPT,True,True,1.0,"[""arpae_go_network_01o_020__patch_07__263-491""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-6bcd99082e02b92fc6ff,pv,1366.5982035504765,
499,arpae_go_network_01o_020::499::dispatchable_generation,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,119978.0,133223571.20000002,0.0,1.0,119978.0,SLSQP/IPOPT,True,True,1.0,"[""arpae_go_network_01o_020__patch_05__485-499""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-6bcd99082e02b92fc6ff,dispatchable_generation,1110.4,
499,arpae_go_network_01o_020::499::pv,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,119977.99999999993,163961719.26557896,0.0,0.9999999999999993,119977.99999999993,SLSQP/IPOPT,True,True,1.0,"[""arpae_go_network_01o_020__patch_05__485-499""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-6bcd99082e02b92fc6ff,pv,1366.5982035504765,
4,arpae_go_network_01o_020::4::dispatchable_generation,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,105987.0,117687964.80000001,0.0,1.0,105987.0,SLSQP/IPOPT,True,True,1.0,"[""arpae_go_network_01o_020__patch_03__3-4""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-6bcd99082e02b92fc6ff,dispatchable_generation,1110.4,
4,arpae_go_network_01o_020::4::pv,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,105986.99999999993,144841643.79970425,0.0,0.9999999999999993,105986.99999999993,SLSQP/IPOPT,True,True,1.0,"[""arpae_go_network_01o_020__patch_03__3-4""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-6bcd99082e02b92fc6ff,pv,1366.5982035504765,
100,ieee123_opendss::100::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,120.0,133248.0,0.0,1.0,120.0,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_04__100-98-99""]","[""ieee123_opendss__ieee123_opendss__patch_04__100-98-99.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,dispatchable_generation,1110.4,
100,ieee123_opendss::100::pv,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,119.99999999999996,163991.78442605713,0.0,0.9999999999999997,119.99999999999996,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_04__100-98-99""]","[""ieee123_opendss__ieee123_opendss__patch_04__100-98-99.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,pv,1366.5982035504765,
113,ieee123_opendss::113::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,80.0,88832.0,0.0,1.0,80.0,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_09__112-113-114""]","[""ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,dispatchable_generation,1110.4,
113,ieee123_opendss::113::pv,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,79.99999999999997,109327.85628403808,0.0,0.9999999999999997,79.99999999999997,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_09__112-113-114""]","[""ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,pv,1366.5982035504765,
16,ieee123_opendss::16::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,80.0,88832.0,0.0,1.0,80.0,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_11__15-16-34""]","[""ieee123_opendss__ieee123_opendss__patch_11__15-16-34.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,dispatchable_generation,1110.4,
16,ieee123_opendss::16::pv,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,79.99999999999997,109327.85628403808,0.0,0.9999999999999997,79.99999999999997,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_11__15-16-34""]","[""ieee123_opendss__ieee123_opendss__patch_11__15-16-34.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,pv,1366.5982035504765,
28,ieee123_opendss::28::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,120.0,133248.0,0.0,1.0,120.0,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_10__28-29-30""]","[""ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,dispatchable_generation,1110.4,
28,ieee123_opendss::28::pv,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,119.99999999999996,163991.78442605713,0.0,0.9999999999999997,119.99999999999996,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_10__28-29-30""]","[""ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,pv,1366.5982035504765,
48,ieee123_opendss::48::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,455.0,505232.00000000006,0.0,1.0,455.0,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_02__47-48-49""]","[""ieee123_opendss__ieee123_opendss__patch_02__47-48-49.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,dispatchable_generation,1110.4,
48,ieee123_opendss::48::pv,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,454.99999999999983,621802.1826154665,0.0,0.9999999999999997,454.99999999999983,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_02__47-48-49""]","[""ieee123_opendss__ieee123_opendss__patch_02__47-48-49.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,pv,1366.5982035504765,
65,ieee123_opendss::65::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,290.0,322016.0,0.0,1.0,290.0,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_03__64-65-66"",""ieee123_opendss__patch_07__63-64-65""]","[""ieee123_opendss__ieee123_opendss__patch_03__64-65-66.json"",""ieee123_opendss__ieee123_opendss__patch_07__63-64-65.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,dispatchable_generation,1110.4,
65,ieee123_opendss::65::pv,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,289.9999999999999,396313.47902963805,0.0,0.9999999999999997,289.9999999999999,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_03__64-65-66"",""ieee123_opendss__patch_07__63-64-65""]","[""ieee123_opendss__ieee123_opendss__patch_03__64-65-66.json"",""ieee123_opendss__ieee123_opendss__patch_07__63-64-65.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,pv,1366.5982035504765,
69,ieee123_opendss::69::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,100.0,111040.00000000001,0.0,1.0,100.0,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_08__69-70-71""]","[""ieee123_opendss__ieee123_opendss__patch_08__69-70-71.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,dispatchable_generation,1110.4,
69,ieee123_opendss::69::pv,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,99.99999999999997,136659.8203550476,0.0,0.9999999999999997,99.99999999999997,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_08__69-70-71""]","[""ieee123_opendss__ieee123_opendss__patch_08__69-70-71.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,pv,1366.5982035504765,
6,ieee123_opendss::6::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,60.0,66624.0,0.0,1.0,60.0,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_06__3-5-6""]","[""ieee123_opendss__ieee123_opendss__patch_06__3-5-6.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,dispatchable_generation,1110.4,
6,ieee123_opendss::6::pv,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,59.99999999999998,81995.89221302856,0.0,0.9999999999999997,59.99999999999998,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_06__3-5-6""]","[""ieee123_opendss__ieee123_opendss__patch_06__3-5-6.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,pv,1366.5982035504765,
73,ieee123_opendss::73::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,120.0,133248.0,0.0,1.0,120.0,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_05__73-74-75""]","[""ieee123_opendss__ieee123_opendss__patch_05__73-74-75.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,dispatchable_generation,1110.4,
73,ieee123_opendss::73::pv,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,119.99999999999996,163991.78442605713,0.0,0.9999999999999997,119.99999999999996,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_05__73-74-75""]","[""ieee123_opendss__ieee123_opendss__patch_05__73-74-75.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,pv,1366.5982035504765,
76,ieee123_opendss::76::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,305.0,338672.0,0.0,1.0,305.0,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_01__76-77-86""]","[""ieee123_opendss__ieee123_opendss__patch_01__76-77-86.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,dispatchable_generation,1110.4,
76,ieee123_opendss::76::pv,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,304.9999999999999,416812.4520828952,0.0,0.9999999999999997,304.9999999999999,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_01__76-77-86""]","[""ieee123_opendss__ieee123_opendss__patch_01__76-77-86.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,pv,1366.5982035504765,
87,ieee123_opendss::87::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,100.0,111040.00000000001,0.0,1.0,100.0,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_12__86-87-88""]","[""ieee123_opendss__ieee123_opendss__patch_12__86-87-88.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,dispatchable_generation,1110.4,
87,ieee123_opendss::87::pv,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,99.99999999999997,136659.8203550476,0.0,0.9999999999999997,99.99999999999997,SLSQP/IPOPT,True,True,1.0,"[""ieee123_opendss__patch_12__86-87-88""]","[""ieee123_opendss__ieee123_opendss__patch_12__86-87-88.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-a89a069161bb4c61fdb4,pv,1366.5982035504765,
13,pglib_case14_ieee::13::dispatchable_generation,pglib_case14_ieee,1.0,0.9999999999999998,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,24699.999999999993,27426879.999999996,0.0,0.9999999999999998,24699.999999999993,SLSQP/IPOPT,True,True,1.0,"[""pglib_case14_ieee__patch_05__13-6"",""pglib_case14_ieee__patch_08__12-13""]","[""pglib_case14_ieee__pglib_case14_ieee__patch_05__13-6.json"",""pglib_case14_ieee__pglib_case14_ieee__patch_08__12-13.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-4d1bcb1fead0d85e0f3d,dispatchable_generation,1110.4,
13,pglib_case14_ieee::13::pv,pglib_case14_ieee,1.0,0.9999999999999998,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,24700.0,33754975.62769677,0.0,1.0,24700.0,SLSQP/IPOPT,True,True,1.0,"[""pglib_case14_ieee__patch_05__13-6"",""pglib_case14_ieee__patch_08__12-13""]","[""pglib_case14_ieee__pglib_case14_ieee__patch_05__13-6.json"",""pglib_case14_ieee__pglib_case14_ieee__patch_08__12-13.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-4d1bcb1fead0d85e0f3d,pv,1366.5982035504765,
14,pglib_case14_ieee::14::dispatchable_generation,pglib_case14_ieee,1.0,0.9999999999999998,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,28399.999999999993,31535359.999999996,0.0,0.9999999999999998,28399.999999999993,SLSQP/IPOPT,True,True,1.0,"[""pglib_case14_ieee__patch_04__13-14""]","[""pglib_case14_ieee__pglib_case14_ieee__patch_04__13-14.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-4d1bcb1fead0d85e0f3d,dispatchable_generation,1110.4,
14,pglib_case14_ieee::14::pv,pglib_case14_ieee,1.0,0.9999999999999998,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,28400.0,38811388.98083353,0.0,1.0,28400.0,SLSQP/IPOPT,True,True,1.0,"[""pglib_case14_ieee__patch_04__13-14""]","[""pglib_case14_ieee__pglib_case14_ieee__patch_04__13-14.json""]",ATBe.csv row 434241: UtilityPV; Class5; Moderate; OCC; 2022; value=1366.5982035504765,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-4d1bcb1fead0d85e0f3d,pv,1366.5982035504765,
3,pglib_case14_ieee::3::dispatchable_generation,pglib_case14_ieee,1.0,0.9999999999999998,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,141999.99999999997,157676799.99999997,0.0,0.9999999999999998,141999.99999999997,SLSQP/IPOPT,True,True,1.0,"[""pglib_case14_ieee__patch_01__3-4""]","[""pglib_case14_ieee__pglib_case14_ieee__patch_01__3-4.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-4d1bcb1fead0d85e0f3d,dispatchable_generation,1110.4,
